"export-world data (NetLogo 4.1)"
"ec_mod_ways_4_applet.nlogo"
"05/04/2010 11:16:09:499 +0700"

"RANDOM STATE"
"0 0 -1727483681 458 0.156607767204513 false -1607293113 -1236745790 -1249488353 1191705872 -817696231 110520186 -1114621492 -88780981 -979800601 2008387530 -301034083 -209248245 -1077154695 -1874952657 1807062771 342081992 -448893200 1922459570 -174116799 579237805 -2096477609 1658961889 745445213 -1921100278 -625293375 48113424 199584959 1914972101 1372733788 398962750 -1977499185 -95784206 1929785830 401883121 -1635657758 -288829852 289222558 -553490205 2008318302 -779031506 1752667804 1904601207 -1438328163 1180392204 785853233 80847506 643537355 -847196686 -1532840892 -478814844 -2145698567 -1332813677 1595678280 -245610664 -1858389357 -994076314 981041680 980769696 1422831307 -2086727169 658894050 -580745091 -1451283769 679932421 -1100277369 25519709 -1457001163 1957935868 2040462865 2112508341 94946106 -1033899586 -507738303 -693814612 1193679908 12788422 -2049874568 -635896718 -1453313039 997523043 -2030339973 864197458 -2092947064 -155084391 -388186213 1072422330 1803824 1307122867 334166897 140624344 1530277769 2044817679 1533762469 -21354194 -1857080347 446604657 363193725 199167716 -2060637160 2134734011 1039389809 -1433871604 -172222321 -574486269 540315374 1564631590 1096626386 1556744832 -513778669 843637559 -1415137024 1565694535 -504339354 835540354 1778671090 489435641 586342220 1698004484 -747145632 1997191083 1091861624 902238748 -274761248 481865321 -380057906 -84663435 -1967881529 -1633774072 1388753559 -761779365 -418821690 -1607456609 -171574523 719014348 -1641927471 976401667 2025814290 84394222 1591410145 1818352854 817857545 -1449066478 -1865167474 -2080829277 859069467 -2049002758 2023720372 167364758 1316038256 -1149079301 1583686623 -1168056853 331770530 -536156843 379192444 -2056764952 -1482761623 1299368730 -936688399 634482612 1431699481 -1356359154 -1056798291 1645214242 326670628 1667672967 1982111381 279693056 -1291818490 -911235762 -2099118358 1902654427 755927217 -310290865 -434084095 1048830877 -1463517198 -1152997675 1930393779 -2039838957 -1660813397 145155738 -637245263 227847912 -245668233 1643813899 1738458563 -1435393682 770591340 313014538 907524478 2117965449 -581759240 474140272 44053691 -1107644095 720832911 -256434068 1943680642 -1186275017 -1447543000 264933456 -435853955 1465356906 832958606 -1390135636 -495944307 -691467334 1772228601 -364167957 189508876 -1886606735 -975401431 1879920941 -703616495 -1749973294 2007736450 -1107639012 1783475833 -712468383 1974014215 2048882420 -13134520 1820127021 1578240423 1985230410 -1431954785 -1489845609 1347719078 -1857020868 2054192016 -1981110268 -1298090268 -1196810049 219918972 -1174971129 -227094399 1872930489 -850915671 -1559438770 -1198655426 1014541194 470337723 1658005277 -973512392 -213751261 -718055506 368065016 109441588 155301482 1844449022 -253184078 -1701178998 -1437613140 1869233176 -572086825 231111712 1421194467 -2004060942 263832104 -574522933 -578532475 -1324843408 -470199883 1380951003 -1260511989 69286745 -1415788340 1561738894 -158618926 1341176295 959583706 -1866575123 -740921087 780869804 1889419669 -766395557 -497142184 1506048522 -1462286258 -1642481318 2063528809 1363980198 1780144420 -573181495 -1863893139 569194951 2130374142 -160084650 -1186092914 -1065345652 -197697621 1397733985 -543811761 -1754137158 -1913667203 1661624419 -1857133347 -273573072 660232507 -1484009929 879535934 -205527185 -1187571579 110945800 1145277065 1220509337 1200276577 414400120 494219950 -1676572884 967001869 1293736335 -2085415147 -1910205097 -2006749445 -1639048597 2131074973 644816936 -1487630870 241593636 1264728987 2059571292 27262978 -1163022305 1214191088 -1005762107 -1495835051 920881796 -1134306761 548693993 -1231812493 -1204822321 1156103133 705375373 -1882855009 660618839 1379225859 -468868156 356655529 1096454706 -631153877 1631939678 964448848 415481801 -224207959 1501200942 -943937422 -890203142 -1275361546 1936396343 -243391918 -385821144 -679799903 1183922552 -1409986244 -1032953740 -1677369330 156293714 1293033125 1667299955 -844692956 -234047360 1570269421 313188709 1120176756 -745579190 -1153972419 367134561 -638045940 1373371751 -734900828 -1564985181 731390940 51471229 209354302 1575780784 -1032648350 102750414 1927918485 -618517512 1112530709 1715589417 -1588739537 -1745805418 -1526419978 1970799838 866096661 -466238282 1053339151 -1848683763 1432880580 -1087246189 -1810951020 1942366434 -468520430 289238566 1247000890 -1711881030 -1500322309 -76274319 -928324370 -1661717877 -397449932 -1140874812 -1920974466 -157497734 109137442 -1584753284 993514574 -1600881680 -170235813 -707024503 703653445 -1078109756 939680956 -1255981220 2134862609 -1745932823 -1048058514 -556226559 1062107314 -757656287 2028975061 -1351038287 647553703 -250984294 -1219918047 -914721828 -1903414157 985833358 260963415 7519035 800517407 68035607 -1473002136 659653267 1829485350 -2116934192 2024738120 -1173997059 -1252385257 -1041840013 1211757353 1700762711 -2027229524 241383824 -1828983180 889428836 1721733153 -321467326 1302887514 126791202 500420474 1317533183 741820168 -503252351 -989363627 1085888887 1350522130 1450935131 921619242 -1101163590 1853219334 1986233596 1288556500 385134156 -1807114867 -1756043164 1191251879 -1609913993 1010225174 1769341363 -1435576226 417030001 1663700974 363188186 -1530696230 -897042424 473266064 -1870613178 1530552030 882323406 920386546 304769967 1319071577 -109122914 -1227145770 627178924 1283075670 -1224863326 -1576642004 2109342333 1096708916 -470228937 737747241 1613471210 1331060963 -365136385 1343004866 -451985619 -1240747652 1723662854 -258911069 -1474925150 1370411711 216069037 -1577765615 -429451165 1595332237 660648438 1158032674 1850227941 -1456242111 1893790624 -207280712 1984984344 247344273 -732312134 -939377279 -845298084 787105065 -616770232 1455812003 1493577941 -1867536086 -859499311 21690138 1791150810 -810334229 608789564 1591540428 -1479318691 -482657681 2005968222 -480047287 325093795 919521644 -392289119 11319492 -2109607683 766189497 1643871193 1494393637 620781319 -691721510 -162687393 11883872 525644793 798279637 -2062521789 -1094913544 2069449138 -640913916 1873318044 -189334483 -1510619755 -789814496 -1683683644 1484565116 -1761082076 -2072087329 -82146990 -1027364569 319136772 309673964 -1912929401 1732503102 2105531914 -2065707962 1267101967 528143202 20506454 -623570990 -1236932980 -454405843 2050582773 2099818302 -405493799 -839213675 -1818619828 2026767523 221886924 -2053690757 1601652848 192686656 -95091649 -791368032 409147334 481135215 45415150 -233797916 -133236161 -641360576 -1909814160 349757214 -506025515 118868995 304860799 349876730 -2141472589 1437125329 2096464682 -1380679029 1132225910 -1922514802 -348566614 1859226902 -1418667622 1608740629 1635458222 -1568013707 -1469656511 2095267882 1714076252 507315226 1525034027 -536297056 261287719 -1161171550 -1506168086 730618849 1172885364 -1741910694"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","chprice-delta","chprice-high","chprice-low","chstream-otkl","chvolume-delta","chvolume-zagr","filename","nt","oper-potreb","skidka","subsidy","vyruchka-otkl","years"
"-33","33","-16","16","0","nobody","73","""NEITHER""","0","1","0.7","0.2","1","6","0.8","""D:\\Учёба - Диплом\\AgentModeling\\Netlogo-workspace\\4.Operators_in_Time\\BRIC.csv""","0","5","0.25","100","1","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","in-use?","min-len","min-neib","tmpvolume","name","c-num","p-o-t","num","stock"
"0","105","135","-16.6294964028777","-4.24561413508772","""house""","""Brasil""","0","{breed countries}","false","1","1","""up""","false","1000000","0","107","""Brasil""","1","1000000",,
"1","105","237","4.386330935251799","11.385964812280701","""house""","""Russia""","0","{breed countries}","false","1","1","""up""","false","13.5","{node 9}","65","""Russia""","2","61.25",,
"2","105","346","15.376258992805752","5.210526215789471","""house""","""China""","0","{breed countries}","false","1","1","""up""","false","0","{country 2}","1000000","""China""","0","2",,
"3","105","31","10.074100719424457","2.7017542859649115","""house""","""India""","0","{breed countries}","false","1","1","""up""","false","1000000","0","1000000","""India""","0","1000000",,
"4","135","353","11.192307692307693","1.3461537461538455","""circle""","""Chenai""","0","{breed nodes}","false","1","1","""up""","false","1000000","0","107","""Chenai""","4","1000000",,
"5","135","292","8.96153846153846","1.4999998999999988","""circle""","""Mumbai""","0","{breed nodes}","false","1","1","""up""","false","45.5","{node 22}","131","""Mumbai""","1","48.5",,
"8","135","92","15.629401408450704","8.36785704285714","""circle""","""Zabajkalsk""","0","{breed nodes}","false","1","1","""up""","false","1000000","0","96","""Zabajkalsk""","2","1000000",,
"9","135","135","19.168133802816897","8.6624999","""circle""","""Xabarovsk""","0","{breed nodes}","false","1","1","""up""","false","4.5","{node 17}","65","""Xabarovsk""","2","13.5",,
"10","135","51","-0.1923076923076934","10.884615284615382","""circle""","""SPb""","0","{breed nodes}","false","1","1","""up""","false","1000000","0","30","""SPb""","2","56.75",,
"11","135","241","1.961538461538467","7.5769229769230755","""circle""","""Novorossijsk""","0","{breed nodes}","false","1","1","""up""","false","34.5","{node 20}","131","""Novorossijsk""","1","38.5",,
"12","135","59","0.6538461538461533","4.653846053846152","""circle""","""Suec""","0","{breed nodes}","false","1","1","""up""","false","39.75","{node 11}","131","""Suec""","1","45.75",,
"13","135","69","3.6538461538461533","7.9615383615384605","""circle""","""Olya""","0","{breed nodes}","false","1","1","""up""","false","56.75","{node 14}","148","""Olya""","3","62.75",,
"14","135","278","4.346153846153847","5.5769229769230755","""circle""","""Enzeli""","0","{breed nodes}","false","1","1","""up""","false","53","{node 15}","148","""Enzeli""","3","56.75",,
"15","135","265","5.5","3.499999899999999","""circle""","""Abbas""","0","{breed nodes}","false","1","1","""up""","false","48.5","{node 5}","147","""Abbas""","3","53",,
"16","135","285","3.42307692307692","0.4230768230769222","""circle""","""Aden""","0","{breed nodes}","false","1","1","""up""","false","45.75","{node 12}","131","""Aden""","1","51.75",,
"17","135","82","19.816901408450704","6.953571328571426","""circle""","""Vladivostok""","0","{breed nodes}","false","1","1","""up""","false","3.5","{node 18}","65","""Vladivostok""","4","5",,
"18","135","62","18.653846153846153","4.038461438461537","""circle""","""Shanxaj""","0","{breed nodes}","false","1","1","""up""","false","2","{country 2}","65","""Shanxaj""","4","5",,
"19","135","16","17.42307692307692","2.3461537461538438","""circle""","""Shenchzhen""","0","{breed nodes}","false","1","1","""up""","false","3","{country 2}","15","""Shenchzhen""","4","6",,
"20","135","256","-6.603597122302158","4.9210525315789475","""circle""","""Gibraltar""","0","{breed nodes}","false","1","1","""up""","false","31.5","{node 22}","65","""Gibraltar""","1","34.5",,
"21","135","337","15.884615384615387","-2.576923176923078","""circle""","""Singapur""","0","{breed nodes}","false","1","1","""up""","false","5","{node 18}","107","""Singapur""","4","21.5",,
"22","135","23","-14.5","-7.4230770230769245","""circle""","""Santos""","0","{breed nodes}","false","1","1","""up""","false","21.5","{node 21}","107","""Santos""","4","45.5",,
"23","135","278","-15.865316901408448","-1.7089286714285734","""circle""","""Belen""","0","{breed nodes}","false","1","1","""up""","false","40.5","{node 20}","50","""Belen""","1","49.5",,
"24","135","212","-2.4230769230769234","10.115384515384614","""circle""","""Klajpeda""","0","{breed nodes}","false","1","1","""up""","false","51.75","{node 23}","132","""Klajpeda""","1","57",,
"25","135","42","9.5","7.653846053846152","""circle""","""Druzhba""","0","{breed nodes}","false","1","1","""up""","false","8","{country 2}","43","""Druzhba""","2","14.75",,
"59","55","85","30.138204225352112","13.023214185714284","""truck""","""1; more; 0""","0","{breed opers}","false","1","1","""up""",,,,,"""more""",,,"1","100"
"60","55","337","30.551056338028175","11.19642847142857","""truck""","""2; poezda; 0""","0","{breed opers}","false","1","1","""up""",,,,,"""poezda""",,,"2","100"
"61","55","69","30.66901408450704","9.428571328571428","""truck""","""3; yug; 0""","0","{breed opers}","false","1","1","""up""",,,,,"""yug""",,,"3","100"
"62","55","238","30.551056338028175","7.130357042857142","""truck""","""4; asia; 0""","0","{breed opers}","false","1","1","""up""",,,,,"""asia""",,,"4","100"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"30","5","9.9","""""","9.9"
"31","5","9.9","""""","9.9"
"32","5","9.9","""""","9.9"
"33","5","9.9","""""","9.9"
"-33","4","9.9","""""","9.9"
"-32","4","9.9","""""","9.9"
"-31","4","9.9","""""","9.9"
"-30","4","9.9","""""","9.9"
"-29","4","9.9","""""","9.9"
"-28","4","9.9","""""","9.9"
"-27","4","9.9","""""","9.9"
"-26","4","9.9","""""","9.9"
"-25","4","9.9","""""","9.9"
"-24","4","9.9","""""","9.9"
"-23","4","9.9","""""","9.9"
"-22","4","9.9","""""","9.9"
"-21","4","9.9","""""","9.9"
"-20","4","9.9","""""","9.9"
"-19","4","9.9","""""","9.9"
"-18","4","9.9","""""","9.9"
"-17","4","9.9","""""","9.9"
"-16","4","9.9","""""","9.9"
"-15","4","9.9","""""","9.9"
"-14","4","9.9","""""","9.9"
"-13","4","9.9","""""","9.9"
"-12","4","9.9","""""","9.9"
"-11","4","9.9","""""","9.9"
"-10","4","9.9","""""","9.9"
"-9","4","9.9","""""","9.9"
"-8","4","9.9","""""","9.9"
"-7","4","9.9","""""","9.9"
"-6","4","9.9","""""","9.9"
"-5","4","9.9","""""","9.9"
"-4","4","9.9","""""","9.9"
"-3","4","9.9","""""","9.9"
"-2","4","9.9","""""","9.9"
"-1","4","9.9","""""","9.9"
"0","4","9.9","""""","9.9"
"1","4","9.9","""""","9.9"
"2","4","9.9","""""","9.9"
"3","4","9.9","""""","9.9"
"4","4","9.9","""""","9.9"
"5","4","9.9","""""","9.9"
"6","4","9.9","""""","9.9"
"7","4","9.9","""""","9.9"
"8","4","9.9","""""","9.9"
"9","4","9.9","""""","9.9"
"10","4","9.9","""""","9.9"
"11","4","9.9","""""","9.9"
"12","4","9.9","""""","9.9"
"13","4","9.9","""""","9.9"
"14","4","9.9","""""","9.9"
"15","4","9.9","""""","9.9"
"16","4","9.9","""""","9.9"
"17","4","9.9","""""","9.9"
"18","4","9.9","""""","9.9"
"19","4","9.9","""""","9.9"
"20","4","9.9","""""","9.9"
"21","4","9.9","""""","9.9"
"22","4","9.9","""""","9.9"
"23","4","9.9","""""","9.9"
"24","4","9.9","""""","9.9"
"25","4","9.9","""""","9.9"
"26","4","9.9","""""","9.9"
"27","4","9.9","""""","9.9"
"28","4","9.9","""""","9.9"
"29","4","9.9","""""","9.9"
"30","4","9.9","""""","9.9"
"31","4","9.9","""""","9.9"
"32","4","9.9","""""","9.9"
"33","4","9.9","""""","9.9"
"-33","3","9.9","""""","9.9"
"-32","3","9.9","""""","9.9"
"-31","3","9.9","""""","9.9"
"-30","3","9.9","""""","9.9"
"-29","3","9.9","""""","9.9"
"-28","3","9.9","""""","9.9"
"-27","3","9.9","""""","9.9"
"-26","3","9.9","""""","9.9"
"-25","3","9.9","""""","9.9"
"-24","3","9.9","""""","9.9"
"-23","3","9.9","""""","9.9"
"-22","3","9.9","""""","9.9"
"-21","3","9.9","""""","9.9"
"-20","3","9.9","""""","9.9"
"-19","3","9.9","""""","9.9"
"-18","3","9.9","""""","9.9"
"-17","3","9.9","""""","9.9"
"-16","3","9.9","""""","9.9"
"-15","3","9.9","""""","9.9"
"-14","3","9.9","""""","9.9"
"-13","3","9.9","""""","9.9"
"-12","3","9.9","""""","9.9"
"-11","3","9.9","""""","9.9"
"-10","3","9.9","""""","9.9"
"-9","3","9.9","""""","9.9"
"-8","3","9.9","""""","9.9"
"-7","3","9.9","""""","9.9"
"-6","3","9.9","""""","9.9"
"-5","3","9.9","""""","9.9"
"-4","3","9.9","""""","9.9"
"-3","3","9.9","""""","9.9"
"-2","3","9.9","""""","9.9"
"-1","3","9.9","""""","9.9"
"0","3","9.9","""""","9.9"
"1","3","9.9","""""","9.9"
"2","3","9.9","""""","9.9"
"3","3","9.9","""""","9.9"
"4","3","9.9","""""","9.9"
"5","3","9.9","""""","9.9"
"6","3","9.9","""""","9.9"
"7","3","9.9","""""","9.9"
"8","3","9.9","""""","9.9"
"9","3","9.9","""""","9.9"
"10","3","9.9","""""","9.9"
"11","3","9.9","""""","9.9"
"12","3","9.9","""""","9.9"
"13","3","9.9","""""","9.9"
"14","3","9.9","""""","9.9"
"15","3","9.9","""""","9.9"
"16","3","9.9","""""","9.9"
"17","3","9.9","""""","9.9"
"18","3","9.9","""""","9.9"
"19","3","9.9","""""","9.9"
"20","3","9.9","""""","9.9"
"21","3","9.9","""""","9.9"
"22","3","9.9","""""","9.9"
"23","3","9.9","""""","9.9"
"24","3","9.9","""""","9.9"
"25","3","9.9","""""","9.9"
"26","3","9.9","""""","9.9"
"27","3","9.9","""""","9.9"
"28","3","9.9","""""","9.9"
"29","3","9.9","""""","9.9"
"30","3","9.9","""""","9.9"
"31","3","9.9","""""","9.9"
"32","3","9.9","""""","9.9"
"33","3","9.9","""""","9.9"
"-33","2","9.9","""""","9.9"
"-32","2","9.9","""""","9.9"
"-31","2","9.9","""""","9.9"
"-30","2","9.9","""""","9.9"
"-29","2","9.9","""""","9.9"
"-28","2","9.9","""""","9.9"
"-27","2","9.9","""""","9.9"
"-26","2","9.9","""""","9.9"
"-25","2","9.9","""""","9.9"
"-24","2","9.9","""""","9.9"
"-23","2","9.9","""""","9.9"
"-22","2","9.9","""""","9.9"
"-21","2","9.9","""""","9.9"
"-20","2","9.9","""""","9.9"
"-19","2","9.9","""""","9.9"
"-18","2","9.9","""""","9.9"
"-17","2","9.9","""""","9.9"
"-16","2","9.9","""""","9.9"
"-15","2","9.9","""""","9.9"
"-14","2","9.9","""""","9.9"
"-13","2","9.9","""""","9.9"
"-12","2","9.9","""""","9.9"
"-11","2","9.9","""""","9.9"
"-10","2","9.9","""""","9.9"
"-9","2","9.9","""""","9.9"
"-8","2","9.9","""""","9.9"
"-7","2","9.9","""""","9.9"
"-6","2","9.9","""""","9.9"
"-5","2","9.9","""""","9.9"
"-4","2","9.9","""""","9.9"
"-3","2","9.9","""""","9.9"
"-2","2","9.9","""""","9.9"
"-1","2","9.9","""""","9.9"
"0","2","9.9","""""","9.9"
"1","2","9.9","""""","9.9"
"2","2","9.9","""""","9.9"
"3","2","9.9","""""","9.9"
"4","2","9.9","""""","9.9"
"5","2","9.9","""""","9.9"
"6","2","9.9","""""","9.9"
"7","2","9.9","""""","9.9"
"8","2","9.9","""""","9.9"
"9","2","9.9","""""","9.9"
"10","2","9.9","""""","9.9"
"11","2","9.9","""""","9.9"
"12","2","9.9","""""","9.9"
"13","2","9.9","""""","9.9"
"14","2","9.9","""""","9.9"
"15","2","9.9","""""","9.9"
"16","2","9.9","""""","9.9"
"17","2","9.9","""""","9.9"
"18","2","9.9","""""","9.9"
"19","2","9.9","""""","9.9"
"20","2","9.9","""""","9.9"
"21","2","9.9","""""","9.9"
"22","2","9.9","""""","9.9"
"23","2","9.9","""""","9.9"
"24","2","9.9","""""","9.9"
"25","2","9.9","""""","9.9"
"26","2","9.9","""""","9.9"
"27","2","9.9","""""","9.9"
"28","2","9.9","""""","9.9"
"29","2","9.9","""""","9.9"
"30","2","9.9","""""","9.9"
"31","2","9.9","""""","9.9"
"32","2","9.9","""""","9.9"
"33","2","9.9","""""","9.9"
"-33","1","9.9","""""","9.9"
"-32","1","9.9","""""","9.9"
"-31","1","9.9","""""","9.9"
"-30","1","9.9","""""","9.9"
"-29","1","9.9","""""","9.9"
"-28","1","9.9","""""","9.9"
"-27","1","9.9","""""","9.9"
"-26","1","9.9","""""","9.9"
"-25","1","9.9","""""","9.9"
"-24","1","9.9","""""","9.9"
"-23","1","9.9","""""","9.9"
"-22","1","9.9","""""","9.9"
"-21","1","9.9","""""","9.9"
"-20","1","9.9","""""","9.9"
"-19","1","9.9","""""","9.9"
"-18","1","9.9","""""","9.9"
"-17","1","9.9","""""","9.9"
"-16","1","9.9","""""","9.9"
"-15","1","9.9","""""","9.9"
"-14","1","9.9","""""","9.9"
"-13","1","9.9","""""","9.9"
"-12","1","9.9","""""","9.9"
"-11","1","9.9","""""","9.9"
"-10","1","9.9","""""","9.9"
"-9","1","9.9","""""","9.9"
"-8","1","9.9","""""","9.9"
"-7","1","9.9","""""","9.9"
"-6","1","9.9","""""","9.9"
"-5","1","9.9","""""","9.9"
"-4","1","9.9","""""","9.9"
"-3","1","9.9","""""","9.9"
"-2","1","9.9","""""","9.9"
"-1","1","9.9","""""","9.9"
"0","1","9.9","""""","9.9"
"1","1","9.9","""""","9.9"
"2","1","9.9","""""","9.9"
"3","1","9.9","""""","9.9"
"4","1","9.9","""""","9.9"
"5","1","9.9","""""","9.9"
"6","1","9.9","""""","9.9"
"7","1","9.9","""""","9.9"
"8","1","9.9","""""","9.9"
"9","1","9.9","""""","9.9"
"10","1","9.9","""""","9.9"
"11","1","9.9","""""","9.9"
"12","1","9.9","""""","9.9"
"13","1","9.9","""""","9.9"
"14","1","9.9","""""","9.9"
"15","1","9.9","""""","9.9"
"16","1","9.9","""""","9.9"
"17","1","9.9","""""","9.9"
"18","1","9.9","""""","9.9"
"19","1","9.9","""""","9.9"
"20","1","9.9","""""","9.9"
"21","1","9.9","""""","9.9"
"22","1","9.9","""""","9.9"
"23","1","9.9","""""","9.9"
"24","1","9.9","""""","9.9"
"25","1","9.9","""""","9.9"
"26","1","9.9","""""","9.9"
"27","1","9.9","""""","9.9"
"28","1","9.9","""""","9.9"
"29","1","9.9","""""","9.9"
"30","1","9.9","""""","9.9"
"31","1","9.9","""""","9.9"
"32","1","9.9","""""","9.9"
"33","1","9.9","""""","9.9"
"-33","0","9.9","""""","9.9"
"-32","0","9.9","""""","9.9"
"-31","0","9.9","""""","9.9"
"-30","0","9.9","""""","9.9"
"-29","0","9.9","""""","9.9"
"-28","0","9.9","""""","9.9"
"-27","0","9.9","""""","9.9"
"-26","0","9.9","""""","9.9"
"-25","0","9.9","""""","9.9"
"-24","0","9.9","""""","9.9"
"-23","0","9.9","""""","9.9"
"-22","0","9.9","""""","9.9"
"-21","0","9.9","""""","9.9"
"-20","0","9.9","""""","9.9"
"-19","0","9.9","""""","9.9"
"-18","0","9.9","""""","9.9"
"-17","0","9.9","""""","9.9"
"-16","0","9.9","""""","9.9"
"-15","0","9.9","""""","9.9"
"-14","0","9.9","""""","9.9"
"-13","0","9.9","""""","9.9"
"-12","0","9.9","""""","9.9"
"-11","0","9.9","""""","9.9"
"-10","0","9.9","""""","9.9"
"-9","0","9.9","""""","9.9"
"-8","0","9.9","""""","9.9"
"-7","0","9.9","""""","9.9"
"-6","0","9.9","""""","9.9"
"-5","0","9.9","""""","9.9"
"-4","0","9.9","""""","9.9"
"-3","0","9.9","""""","9.9"
"-2","0","9.9","""""","9.9"
"-1","0","9.9","""""","9.9"
"0","0","9.9","""""","9.9"
"1","0","9.9","""""","9.9"
"2","0","9.9","""""","9.9"
"3","0","9.9","""""","9.9"
"4","0","9.9","""""","9.9"
"5","0","9.9","""""","9.9"
"6","0","9.9","""""","9.9"
"7","0","9.9","""""","9.9"
"8","0","9.9","""""","9.9"
"9","0","9.9","""""","9.9"
"10","0","9.9","""""","9.9"
"11","0","9.9","""""","9.9"
"12","0","9.9","""""","9.9"
"13","0","9.9","""""","9.9"
"14","0","9.9","""""","9.9"
"15","0","9.9","""""","9.9"
"16","0","9.9","""""","9.9"
"17","0","9.9","""""","9.9"
"18","0","9.9","""""","9.9"
"19","0","9.9","""""","9.9"
"20","0","9.9","""""","9.9"
"21","0","9.9","""""","9.9"
"22","0","9.9","""""","9.9"
"23","0","9.9","""""","9.9"
"24","0","9.9","""""","9.9"
"25","0","9.9","""""","9.9"
"26","0","9.9","""""","9.9"
"27","0","9.9","""""","9.9"
"28","0","9.9","""""","9.9"
"29","0","9.9","""""","9.9"
"30","0","9.9","""""","9.9"
"31","0","9.9","""""","9.9"
"32","0","9.9","""""","9.9"
"33","0","9.9","""""","9.9"
"-33","-1","9.9","""""","9.9"
"-32","-1","9.9","""""","9.9"
"-31","-1","9.9","""""","9.9"
"-30","-1","9.9","""""","9.9"
"-29","-1","9.9","""""","9.9"
"-28","-1","9.9","""""","9.9"
"-27","-1","9.9","""""","9.9"
"-26","-1","9.9","""""","9.9"
"-25","-1","9.9","""""","9.9"
"-24","-1","9.9","""""","9.9"
"-23","-1","9.9","""""","9.9"
"-22","-1","9.9","""""","9.9"
"-21","-1","9.9","""""","9.9"
"-20","-1","9.9","""""","9.9"
"-19","-1","9.9","""""","9.9"
"-18","-1","9.9","""""","9.9"
"-17","-1","9.9","""""","9.9"
"-16","-1","9.9","""""","9.9"
"-15","-1","9.9","""""","9.9"
"-14","-1","9.9","""""","9.9"
"-13","-1","9.9","""""","9.9"
"-12","-1","9.9","""""","9.9"
"-11","-1","9.9","""""","9.9"
"-10","-1","9.9","""""","9.9"
"-9","-1","9.9","""""","9.9"
"-8","-1","9.9","""""","9.9"
"-7","-1","9.9","""""","9.9"
"-6","-1","9.9","""""","9.9"
"-5","-1","9.9","""""","9.9"
"-4","-1","9.9","""""","9.9"
"-3","-1","9.9","""""","9.9"
"-2","-1","9.9","""""","9.9"
"-1","-1","9.9","""""","9.9"
"0","-1","9.9","""""","9.9"
"1","-1","9.9","""""","9.9"
"2","-1","9.9","""""","9.9"
"3","-1","9.9","""""","9.9"
"4","-1","9.9","""""","9.9"
"5","-1","9.9","""""","9.9"
"6","-1","9.9","""""","9.9"
"7","-1","9.9","""""","9.9"
"8","-1","9.9","""""","9.9"
"9","-1","9.9","""""","9.9"
"10","-1","9.9","""""","9.9"
"11","-1","9.9","""""","9.9"
"12","-1","9.9","""""","9.9"
"13","-1","9.9","""""","9.9"
"14","-1","9.9","""""","9.9"
"15","-1","9.9","""""","9.9"
"16","-1","9.9","""""","9.9"
"17","-1","9.9","""""","9.9"
"18","-1","9.9","""""","9.9"
"19","-1","9.9","""""","9.9"
"20","-1","9.9","""""","9.9"
"21","-1","9.9","""""","9.9"
"22","-1","9.9","""""","9.9"
"23","-1","9.9","""""","9.9"
"24","-1","9.9","""""","9.9"
"25","-1","9.9","""""","9.9"
"26","-1","9.9","""""","9.9"
"27","-1","9.9","""""","9.9"
"28","-1","9.9","""""","9.9"
"29","-1","9.9","""""","9.9"
"30","-1","9.9","""""","9.9"
"31","-1","9.9","""""","9.9"
"32","-1","9.9","""""","9.9"
"33","-1","9.9","""""","9.9"
"-33","-2","9.9","""""","9.9"
"-32","-2","9.9","""""","9.9"
"-31","-2","9.9","""""","9.9"
"-30","-2","9.9","""""","9.9"
"-29","-2","9.9","""""","9.9"
"-28","-2","9.9","""""","9.9"
"-27","-2","9.9","""""","9.9"
"-26","-2","9.9","""""","9.9"
"-25","-2","9.9","""""","9.9"
"-24","-2","9.9","""""","9.9"
"-23","-2","9.9","""""","9.9"
"-22","-2","9.9","""""","9.9"
"-21","-2","9.9","""""","9.9"
"-20","-2","9.9","""""","9.9"
"-19","-2","9.9","""""","9.9"
"-18","-2","9.9","""""","9.9"
"-17","-2","9.9","""""","9.9"
"-16","-2","9.9","""""","9.9"
"-15","-2","9.9","""""","9.9"
"-14","-2","9.9","""""","9.9"
"-13","-2","9.9","""""","9.9"
"-12","-2","9.9","""""","9.9"
"-11","-2","9.9","""""","9.9"
"-10","-2","9.9","""""","9.9"
"-9","-2","9.9","""""","9.9"
"-8","-2","9.9","""""","9.9"
"-7","-2","9.9","""""","9.9"
"-6","-2","9.9","""""","9.9"
"-5","-2","9.9","""""","9.9"
"-4","-2","9.9","""""","9.9"
"-3","-2","9.9","""""","9.9"
"-2","-2","9.9","""""","9.9"
"-1","-2","9.9","""""","9.9"
"0","-2","9.9","""""","9.9"
"1","-2","9.9","""""","9.9"
"2","-2","9.9","""""","9.9"
"3","-2","9.9","""""","9.9"
"4","-2","9.9","""""","9.9"
"5","-2","9.9","""""","9.9"
"6","-2","9.9","""""","9.9"
"7","-2","9.9","""""","9.9"
"8","-2","9.9","""""","9.9"
"9","-2","9.9","""""","9.9"
"10","-2","9.9","""""","9.9"
"11","-2","9.9","""""","9.9"
"12","-2","9.9","""""","9.9"
"13","-2","9.9","""""","9.9"
"14","-2","9.9","""""","9.9"
"15","-2","9.9","""""","9.9"
